ticker,name,sector,industry,price,week_52_low,week_52_high,market_cap,ebitda,eps,pe_ratio,price_to_sales,book_value_per_share,dividend_yield,sec_filings,revenue_ttm,debt_to_equity,levered_fcf,roa
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,151.52,124.16,155.35,43273355264,,,,,,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=A,,,,
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",236.0,164.08,260.1,3572851277824,134660997120,6.25,37.76,9.1369095,3.7670000041341227,0.0042,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AAPL,,,,
ABBV,AbbVie,Health Care,Biotechnology,183.9,153.58,207.32,324977033216,25629999104,2.86,64.3006993006993,5.8519626,3.4130003205139507,0.0373,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABBV,,,,
ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",131.17,110.38,170.1,81951334400,1672999936,2.89,45.38754325259515,7.560086,13.303999689231873,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABNB,,,,
ABT,Abbott Laboratories,Health Care,Health Care Equipment,127.93,99.71,129.85,221889478656,10824999936,7.64,16.74476439790576,5.3834457,22.94400103419282,0.0202,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABT,,,,
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,93.07,80.97,116.47,35584942080,5171999744,14.66,6.34856753069577,2.1097374,57.23400072306584,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ACGL,,,,
ACN,Accenture,Information Technology,IT Consulting & Other Services,384.95,278.69,387.51,240778526720,11065912320,11.92,32.294463087248324,3.7101948,45.24199797219007,0.017,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ACN,,,,
ADBE,Adobe Inc.,Information Technology,Application Software,437.45,403.75,638.25,190421991424,8134000128,12.35,35.421052631578945,9.090657,32.685000502472576,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADBE,,,,
ADI,Analog Devices,Information Technology,Semiconductors,211.89,182.57,244.14,105128370176,4361349120,3.27,64.79816513761467,10.837489,70.87699925470271,0.0165,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADI,,,,
ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,51.23,48.4,66.08,24515297280,3988000000,3.56,14.390449438202246,0.27617267,47.041003355309975,0.0379,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADM,,,,
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,303.01,231.27,311.67,123285987328,5733100032,9.58,31.629436325678494,6.3149424,11.142999386088803,0.020599999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADP,,,,
ADSK,Autodesk,Information Technology,Application Software,311.34,195.32,326.62,67096567808,1396000000,5.02,62.0199203187251,11.55841,8.668000062363717,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADSK,,,,
AEE,Ameren,Utilities,Multi-Utilities,94.2,67.03,96.74,25144616960,3264000000,4.25,22.16470588235294,3.5625699,44.33500319099068,0.028499998,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AEE,,,,
AEP,American Electric Power,Utilities,Electric Utilities,98.36,75.22,105.18,52383092736,7258299904,4.96,19.830645161290324,2.6723068,49.988996931846536,0.0379,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AEP,,,,
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,11.0,10.81,22.21,7821297152,3334000128,1.44,7.638888888888889,0.63670605,4.627000068101029,0.0615,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,,,,
AFL,Aflac,Financials,Life & Health Insurance,107.38,75.44,115.5,59652595712,4779250176,6.73,15.955423476968795,3.4477284,44.60100253816172,0.0214,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AFL,,,,
AIG,American International Group,Financials,Multi-line Insurance,73.66,67.96,80.83,45946826752,8501000192,5.03,14.644135188866798,1.0143012,71.45799335167091,0.0212,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AIG,,,,
AIZ,Assurant,Financials,Multi-line Insurance,215.19,160.12,230.55,11036535808,1241900032,13.99,15.381701215153681,0.93881625,102.29099699472957,0.0146,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AIZ,,,,
AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,301.82,230.08,316.72,75395547136,3382200064,6.49,46.50539291217257,7.067648,55.53299996360603,0.0087,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AJG,,,,
AKAM,Akamai Technologies,Information Technology,Internet Services & Infrastructure,99.9,84.7,129.17,15007678464,1118397952,3.38,29.55621301775148,3.7838497,31.82799957868522,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AKAM,,,,
ALB,Albemarle Corporation,Materials,Specialty Chemicals,84.19,71.97,143.19,9895693312,-935078016,-16.76,-5.02326968973747,1.5219512,68.1099933920605,0.0189,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALB,,,,
ALGN,Align Technology,Health Care,Health Care Supplies,219.11,196.09,335.4,16357241856,820153984,5.86,37.39078498293515,4.1300755,52.76200461423729,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALGN,,,,
ALL,Allstate,Financials,Property & Casualty Insurance,192.33,153.87,209.88,50929561600,6192999936,15.47,12.432449903038139,0.8157605,71.23000399018386,0.019,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALL,,,,
ALLE,Allegion,Industrials,Building Products,132.73,113.27,156.1,11538124800,888400000,6.5,20.419999999999998,3.098315,18.073000406598254,0.014400001,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALLE,,,,
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,180.35,158.96,255.89,147683934208,8204000256,8.55,21.093567251461987,5.499513,22.85300051660326,0.0086,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMAT,,,,
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,9.72,8.78,11.48,14092055552,1904000000,0.53,18.339622641509433,1.0400041,2.7129999421115034,0.0523,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMCR,,,,
AMD,Advanced Micro Devices,Information Technology,Semiconductors,115.95,112.8,227.3,192886292480,4479000064,1.1,105.4090909090909,7.939341,35.111001789404426,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,,,,
AME,Ametek,Industrials,Electrical Components & Equipment,184.56,149.03,198.33,42690203648,2138388992,5.75,32.09739130434782,6.1776185,41.2879994559362,0.006,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AME,,,,
AMGN,Amgen,Health Care,Biotechnology,285.42,253.3,346.85,153422675968,12247000064,7.88,36.22081218274112,4.7157645,14.003999740939253,0.0335,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMGN,,,,
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,543.36,381.99,577.89,52271230976,,24.93,21.79542719614922,2.9963448,58.78400329924354,0.010299999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMP,,,,
AMT,American Tower,Real Estate,Telecom Tower REITs,184.95,170.46,243.56,86425100288,6966099968,4.14,44.67391304347826,7.7388453,7.793000381412487,0.0349,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMT,,,,
AMZN,Amazon,Consumer Discretionary,Broadline Retail,237.68,151.61,241.77,2499205136384,111583002624,4.73,50.24947145877378,4.030144,24.655000630171358,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMZN,,,,
ANET,Arista Networks,Information Technology,Communications Equipment,115.23,60.08,133.575,145162141696,2833341952,2.08,55.39903846153846,21.950539,29.365997966475362,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ANET,,,,
AON,Aon,Financials,Insurance Brokers,370.82,268.06,395.33,80195756032,4295000064,11.69,31.721129170230967,5.37289,28.840998924276317,0.0073,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AON,,,,
AOS,A. O. Smith,Industrials,Building Products,67.3,66.76,92.45,9758164992,809100032,3.63,18.53994490358127,2.5060778,13.218999139095494,0.0196,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,,,,
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,21.93,20.32,36.05,8112937984,5047000064,7.04,3.1150568181818183,0.9059674,13.82499896454351,0.0435,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APA,,,,
APD,Air Products,Materials,Industrial Gases,335.26,212.24,337.775,74554785792,4296600064,17.22,19.469221835075494,6.1612473,76.53399571787659,0.0214,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APD,,,,
APH,Amphenol,Information Technology,Electronic Components,70.78,51.025,79.39,85333073920,3586299904,1.92,36.864583333333336,5.9956913,7.841999769770054,0.0091,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APH,,,,
APO,,Financials,Asset Management & Custody Banks,,,,,,,,,,,,,,,
APP,,Information Technology,Application Software,,,,,,,,,,,,,,,
APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,62.42,51.47,85.56,14786111488,3032999936,8.91,7.005611672278339,0.74961275,37.797002725538114,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APTV,,,,
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,97.35,94.35,130.14,16850505728,1905123968,1.8,54.08333333333333,5.461276,105.76600171159485,0.051999997,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ARE,,,,
ARES,,Financials,Asset Management & Custody Banks,,,,,,,,,,,,,,,
ATO,Atmos Energy,Utilities,Gas Utilities,142.51,110.46,152.65,22180255744,1991972992,6.83,20.86530014641288,5.416576,78.4850031741514,0.023699999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ATO,,,,
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,221.51,169.37,239.29,31506915328,1808050944,7.32,30.260928961748633,10.767874,83.66699786977952,0.0309,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AVB,,,,
AVGO,Broadcom,Information Technology,Semiconductors,221.27,119.756,251.88,1037172146176,22958000128,1.29,171.52713178294573,22.154697,59.22099883961422,0.0117,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AVGO,,,,
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,185.73,181.99,233.48,14922736640,1416300032,8.72,21.2993119266055,1.7191103,29.760001999702926,0.0182,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AVY,,,,
AWK,American Water Works,Utilities,Water Utilities,124.64,113.34,150.68,24291588096,2408000000,5.05,24.681188118811882,5.380197,53.16700274263929,0.0247,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AWK,,,,
AXON,Axon Enterprise,Industrials,Aerospace & Defense,652.18,251.13,698.67,49731854336,183220000,3.86,168.95854922279793,25.629044,27.59900037942383,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AXON,,,,
AXP,American Express,Financials,Consumer Finance,317.45,203.0,326.27,223902892032,,13.94,22.772596843615496,3.7796535,42.19699810462436,0.0086,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AXP,,,,
AZO,AutoZone,Consumer Discretionary,Automotive Retail,3350.21,2672.31,3437.63,56223895552,4338463232,149.46,22.415428877291582,3.040729,,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AZO,,,,
BA,Boeing,Industrials,Aerospace & Defense,176.52,137.03,213.77,132251615232,-3991000064,-18.37,-9.609145345672292,1.8044237,,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BA,,,,
BAC,Bank of America,Financials,Diversified Banks,46.3,32.35,48.08,352382812160,,3.21,14.423676012461058,3.7239535,35.370998226102415,0.0221,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAC,,,,
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",55.7,51.96,71.32,16622327808,2092999936,2.4,23.208333333333336,1.2058272,22.27300093218707,0.0143,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BALL,,,,
BAX,Baxter International,Health Care,Health Care Equipment,32.56,28.34,44.01,16624745472,2744000000,0.25,130.24,1.1037542,15.420999441793922,0.020499999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAX,,,,
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,85.86,69.29,103.71,18356525056,2673999872,5.84,14.702054794520548,0.43154255,14.173999295592186,0.0404,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BBY,,,,
BDX,Becton Dickinson,Health Care,Health Care Equipment,247.6,218.75,250.91,71805984768,5109000192,5.86,42.25255972696245,3.6214435,89.4699990218284,0.0175,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BDX,,,,
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,22.24,18.83,28.61,11653382144,1688400000,0.85,26.16470588235294,1.3745438,23.88900036134261,0.0635,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BEN,,,,
BF-B,Brown–Forman,Consumer Staples,Distillers & Vintners,,,,,,,,,,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BF.B,,,,
BG,Bunge Global,Consumer Staples,Agricultural Products & Services,76.13,75.72,114.92,10629804032,2486000128,7.89,9.6489226869455,0.19503513,72.58699951869279,0.035,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BG,,,,
BIIB,Biogen,Health Care,Biotechnology,143.93,139.71,246.44,20973336576,2884999936,11.05,13.025339366515837,2.183017,112.27800949413425,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BIIB,,,,
BK,BNY Mellon,Financials,Asset Management & Custody Banks,85.93,52.64,87.7,61670244352,,5.8,14.815517241379313,3.4644256,51.78100005483616,0.0248,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BK,,,,
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",4737.56,3180.0,5337.24,158014685184,7183000064,146.86,32.259022198011714,6.8547063,,0.0073,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BKNG,,,,
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,46.18,28.32,47.6,45696311296,4336999936,2.98,15.496644295302014,1.6738576,16.368000282984223,0.020599999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BKR,,,,
BLDR,Builders FirstSource,Industrials,Building Products,167.28,130.75,214.7,19251419136,2349128960,10.22,16.367906066536204,1.1506404,38.480001302909656,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BLDR,,,,
BLK,BlackRock,Financials,Asset Management & Custody Banks,1075.5,745.55,1084.22,166572376064,7673999872,42.0,25.607142857142858,8.603501,278.31698728887113,0.0212,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BLK,,,,
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,58.95,39.35,61.1,119946158080,19161999360,-3.57,-16.51260504201681,2.5286424,8.45299992235285,0.0419,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BMY,,,,
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,238.22,188.3,241.45,27845298176,1545799936,5.79,41.1433506044905,4.284815,18.579000488457226,0.0147,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BR,,,,
BRK-B,Berkshire Hathaway,Financials,Multi-Sector Holdings,,,,,,,,,,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BRK.B,,,,
BRO,Brown & Brown,Financials,Insurance Brokers,104.66,77.12,114.15,29928366080,1528300032,3.46,30.248554913294797,6.5651097,22.600997804036435,0.0057,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BRO,,,,
BSX,Boston Scientific,Health Care,Health Care Equipment,102.36,64.08,103.595,150861234176,4063000064,1.21,84.59504132231405,9.481568,14.05400000991304,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BSX,,,,
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,177.11,115.82,200.96,216281432064,,3.63,48.79063360881543,19.417854,9.126000589369289,0.0186,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BX,,,,
BXP,"BXP, Inc.",Real Estate,Office REITs,73.14,56.46,90.11,12904675328,1870726016,2.3,31.800000000000004,3.8590477,36.45500269400177,0.053600002,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BXP,,,,
C,Citigroup,Financials,Diversified Banks,81.43,52.24,82.77,153659228160,,5.92,13.755067567567568,2.217049,101.90699869434397,0.0286,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=C,,,,
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,25.89,25.06,33.24,12357814272,2239500032,1.03,25.135922330097088,1.0348368,17.651000250618296,0.0512,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAG,,,,
CAH,Cardinal Health,Health Care,Health Care Distributors,123.66,93.17,131.29,29872300032,2924000000,5.37,23.027932960893853,0.13308874,,0.015800001,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAH,,,,
CARR,Carrier Global,Industrials,Building Products,65.38,53.13,83.32,59190083584,3318000128,1.69,38.68639053254438,2.3866007,16.366000442617956,0.0136,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CARR,,,,
CASY,,Consumer Staples,Food Retail,,,,,,,,,,,,,,,
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,371.44,306.0,418.5,179331973120,15818999808,22.05,16.845351473922904,2.7310545,40.175998215746105,0.0143,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAT,,,,
CB,Chubb Limited,Financials,Property & Casualty Insurance,271.88,238.85,302.05,108943409152,11363000320,22.5,12.083555555555556,1.991762,163.15499562557622,0.0134000005,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CB,,,,
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,204.33,166.13,221.66,21390489600,1290400000,7.33,27.875852660300136,5.4076476,40.202999470767736,0.012200001,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CBOE,,,,
CBRE,CBRE Group,Real Estate,Real Estate Services,144.74,82.75,147.09,44293046272,2213600000,3.1,46.690322580645166,1.2908531,28.89699680064686,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CBRE,,,,
CCI,Crown Castle,Real Estate,Telecom Tower REITs,89.28,84.2,120.92,38800912384,3993999872,2.82,31.659574468085108,5.885168,12.175000412174493,0.070300005,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CCI,,,,
CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",27.67,13.78,28.72,37406797824,5878000128,1.44,19.21527777777778,1.5281179,6.784999809715943,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CCL,,,,
CDNS,Cadence Design Systems,Information Technology,Application Software,297.62,241.29,328.99,81626152960,1450493056,3.81,78.11548556430446,18.747797,16.639000224298332,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CDNS,,,,
CDW,CDW,Information Technology,Technology Distributors,199.14,168.43,263.37,26538192896,1996300032,8.19,24.315018315018314,1.2739638,17.636998266855382,0.0126,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CDW,,,,
CEG,Constellation Energy,Utilities,Electric Utilities,299.98,125.85,352.0,96526368768,5997000192,8.82,34.01133786848072,4.0249505,40.159998999681605,0.0046,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CEG,,,,
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,92.21,69.13,98.25,16046384128,2651000064,6.31,14.613312202852615,2.6819963,29.795000637356452,0.0217,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CF,,,,
CFG,Citizens Financial Group,Financials,Regional Banks,47.57,30.24,49.25,20956631040,,3.03,15.699669966996701,2.9454155,51.256000437717844,0.0353,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CFG,,,,
CHD,Church & Dwight,Consumer Staples,Household Products,105.52,96.09,113.5,25852188672,1330099968,2.23,47.318385650224215,4.2709007,17.12200040263961,0.0106,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CHD,,,,
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,99.49,65.0,114.82,11760215040,673996992,3.86,25.77461139896373,0.66209275,13.888999407110457,0.023,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CHRW,,,,
CHTR,Charter Communications,Communication Services,Cable & Satellite,345.49,236.08,415.27,49041612800,21500000256,31.91,10.827013475399562,0.89377826,99.15200341632304,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CHTR,,,,
CI,Cigna,Health Care,Health Care Services,294.21,262.03,370.83,80551460864,8554999808,12.11,24.294797687861273,0.35060942,150.60800668836535,0.0185,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CI,,,,
CIEN,,Information Technology,Communications Equipment,,,,,,,,,,,,,,,
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,137.05,104.78,161.75,21422972928,4062000128,19.47,7.039034411915769,1.7624824,88.3169982866309,0.0233,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CINF,,,,
CL,Colgate-Palmolive,Consumer Staples,Household Products,86.7,82.68,109.3,70834855936,4894000128,3.48,24.913793103448278,3.5230706,0.5320000157084203,0.022,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CL,,,,
CLX,Clorox,Consumer Staples,Household Products,158.68,127.6,171.37,19641567232,1371000064,2.87,55.289198606271775,2.6297452,0.4850000411094691,0.0304,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CLX,,,,
CMCSA,Comcast,Communication Services,Cable & Satellite,33.66,33.3,45.82,128483590144,37285998592,4.19,8.033412887828161,1.0439879,22.37000128331766,0.0332,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMCSA,,,,
CME,CME Group,Financials,Financial Exchanges & Data,236.52,190.7,249.02,85232820224,4209900032,9.51,24.870662460567825,14.124489,78.47399727670147,0.044099998,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CME,,,,
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,58.35,47.98,69.2614,79507120128,2233638912,1.08,54.02777777777778,7.23788,2.6500001112682137,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMG,,,,
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,356.25,236.0,387.9,48871088128,4582000128,15.29,23.299542184434273,1.4290627,75.19200079529392,0.0202,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMI,,,,
CMS,CMS Energy,Utilities,Multi-Utilities,66.0,55.1,72.4,19719809024,2739000064,3.5,18.857142857142858,2.6377487,26.396000478007572,0.0311,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMS,,,,
CNC,Centene Corporation,Health Care,Managed Health Care,64.03,55.03,81.42,32326504448,5919000064,5.79,11.058721934369602,0.22110547,53.535003305491735,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CNC,,,,
CNP,CenterPoint Energy,Utilities,Multi-Utilities,32.57,25.41,33.12,21226747904,3081999872,1.5,21.713333333333335,2.4788916,16.165000733554532,0.026800001,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CNP,,,,
COF,Capital One,Financials,Consumer Finance,203.71,128.23,207.24,77660372992,,11.58,17.59153713298791,2.930912,152.23699678128347,0.0124,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COF,,,,
COHR,,Information Technology,Electronic Components,,,,,,,,,,,,,,,
COIN,,Financials,Financial Exchanges & Data,,,,,,,,,,,,,,,
COO,Cooper Companies (The),Health Care,Health Care Supplies,96.55,84.76,112.38,19269740544,1023000000,1.96,49.26020408163265,5.065519,39.80400023812315,0.0002,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COO,,,,
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,98.83,94.23,135.18,127842541568,24445999104,8.43,11.723606168446027,2.245846,43.33999783190378,0.0308,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COP,,,,
COR,Cencora,Health Care,Health Care Distributors,254.21,214.77,258.39,49280135168,4303009792,7.52,33.80452127659575,0.1676431,4.007999918014242,0.0085,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COR,,,,
COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,979.88,697.27,1008.25,434967773184,11521999872,17.03,57.53846153846153,1.7094228,53.3080005903768,0.0047,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COST,,,,
CPAY,Corpay,Financials,Transaction & Payment Processing Services,380.49,247.1,386.81,26524338176,2066438016,14.03,27.119743406985034,6.840616,44.30900245179042,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CPAY,,,,
CPB,Campbell Soup Company,Consumer Staples,Packaged Foods & Meats,38.77,37.61,52.81,11557685248,1783000064,1.83,21.18579234972678,1.1994277,12.731999810973974,0.0325,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CPB,,,,
CPRT,Copart,Industrials,Diversified Support Services,57.93,48.05,64.38,55817179136,1754322944,1.43,40.51048951048951,13.1743,7.813000492948676,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CPRT,,,,
CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,113.71,90.5,127.69,12130696192,893276992,3.17,35.87066246056782,7.793328,40.96200148458887,0.0364,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CPT,,,,
CRH,,Materials,Construction Materials,,,,,,,,,,,,,,,
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,164.76,159.65,275.0,8466620928,948771008,7.97,20.672521957340024,2.0849042,73.96800026505647,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CRL,,,,
CRM,Salesforce,Information Technology,Application Software,341.7,212.0,369.0,328796405760,9345000448,6.05,56.47933884297521,9.016767,61.42699714187391,0.0047999998,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CRM,,,,
CRWD,CrowdStrike,Information Technology,Systems Software,398.07,200.81,411.3,98049024000,187490000,0.52,765.5192307692307,27.884487,9.525999731021587,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CRWD,,,,
CSCO,Cisco,Information Technology,Communications Equipment,60.6,44.5,62.32,241355243520,13752000512,2.33,26.008583690987123,4.5559354,11.348000092881321,0.026500002,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CSCO,,,,
